i,Ebeam,x,y,z,Q2,pT,obs,Nacc,stat_sivers,stat_collins,stat_pretzelosity,systrel,systabs,target,hadron,Experiment
357,11.0,0.344892,0.388869,0.324408,2.766810,0.646337,AUT,42993.971393,0.335187,0.203085,0.209477,0.070207,0.001574,neutron,pi+,solid
358,11.0,0.164400,0.640573,0.373410,2.167053,0.137813,AUT,1521768.759781,0.011794,0.010168,0.010187,0.070207,0.001260,neutron,pi+,solid
359,11.0,0.187886,0.583273,0.373793,2.261114,0.118506,AUT,1493867.327761,0.009766,0.009329,0.009344,0.070207,0.001305,neutron,pi+,solid
360,11.0,0.202520,0.555586,0.373910,2.322111,0.111229,AUT,1427471.511883,0.009829,0.009549,0.009543,0.070207,0.001333,neutron,pi+,solid
361,11.0,0.214862,0.536499,0.374003,2.379130,0.105390,AUT,1416124.876544,0.009796,0.009642,0.009645,0.070207,0.001357,neutron,pi+,solid
362,11.0,0.226632,0.519620,0.374262,2.430493,0.100221,AUT,1406445.732407,0.009886,0.009781,0.009774,0.070207,0.001379,neutron,pi+,solid
363,11.0,0.238470,0.501521,0.374309,2.468323,0.096169,AUT,1397793.526890,0.009972,0.009904,0.009922,0.070207,0.001401,neutron,pi+,solid
364,11.0,0.251148,0.479807,0.374409,2.486897,0.093158,AUT,1390738.067987,0.010131,0.010078,0.010092,0.070207,0.001424,neutron,pi+,solid
365,11.0,0.265494,0.455925,0.374487,2.497935,0.091683,AUT,1352307.252153,0.010461,0.010453,0.010436,0.070207,0.001449,neutron,pi+,solid
366,11.0,0.282760,0.429148,0.374458,2.503867,0.095147,AUT,1379462.095792,0.010764,0.010681,0.010635,0.070207,0.001480,neutron,pi+,solid
367,11.0,0.305547,0.399046,0.374133,2.515430,0.105817,AUT,1411841.620555,0.011760,0.011253,0.011246,0.070207,0.001520,neutron,pi+,solid
368,11.0,0.343438,0.376244,0.373882,2.664830,0.123280,AUT,1172809.357738,0.017340,0.014794,0.014899,0.070207,0.001589,neutron,pi+,solid
369,11.0,0.144083,0.705392,0.373659,2.095248,0.298792,AUT,802606.593280,0.037657,0.024889,0.024892,0.070207,0.001222,neutron,pi+,solid
370,11.0,0.159006,0.662567,0.374099,2.174139,0.291912,AUT,738536.675225,0.035811,0.024315,0.024422,0.070207,0.001250,neutron,pi+,solid
371,11.0,0.169396,0.640144,0.374492,2.238082,0.282311,AUT,658957.238443,0.034858,0.024373,0.024437,0.070207,0.001270,neutron,pi+,solid
372,11.0,0.178581,0.625356,0.374675,2.305031,0.273478,AUT,582955.977868,0.034245,0.024627,0.024674,0.070207,0.001288,neutron,pi+,solid
373,11.0,0.187254,0.615052,0.375087,2.377231,0.266451,AUT,490204.363442,0.034541,0.025667,0.025593,0.070207,0.001305,neutron,pi+,solid
374,11.0,0.195888,0.608664,0.375409,2.461055,0.261333,AUT,426968.041689,0.034361,0.026193,0.026295,0.070207,0.001322,neutron,pi+,solid
375,11.0,0.204937,0.603958,0.375467,2.554853,0.256455,AUT,346955.310174,0.035604,0.027977,0.028072,0.070207,0.001339,neutron,pi+,solid
376,11.0,0.214459,0.599394,0.375647,2.653353,0.251998,AUT,276447.731923,0.037532,0.030360,0.030423,0.070207,0.001358,neutron,pi+,solid
377,11.0,0.224449,0.592622,0.375809,2.745455,0.246794,AUT,204405.861976,0.040695,0.034096,0.034154,0.070207,0.001377,neutron,pi+,solid
378,11.0,0.235443,0.576949,0.376188,2.803531,0.239010,AUT,130246.496534,0.045210,0.040495,0.040580,0.070207,0.001398,neutron,pi+,solid
379,11.0,0.248226,0.547586,0.376399,2.804687,0.238604,AUT,54536.296525,0.056714,0.058756,0.059172,0.070207,0.001421,neutron,pi+,solid
380,11.0,0.265000,0.471865,0.373974,2.577794,0.274189,AUT,16148.755878,0.095456,0.114675,0.115462,0.070207,0.001449,neutron,pi+,solid
381,11.0,0.288631,0.378691,0.378150,2.254800,0.262526,AUT,19369.443262,0.153564,0.126206,0.125941,0.070207,0.001490,neutron,pi+,solid
382,11.0,0.314139,0.361685,0.379606,2.345344,0.230132,AUT,62123.848020,0.197778,0.126989,0.127457,0.070207,0.001536,neutron,pi+,solid
383,11.0,0.355867,0.365083,0.378346,2.681298,0.221895,AUT,134278.491412,0.233068,0.133920,0.139701,0.070207,0.001614,neutron,pi+,solid
384,11.0,0.143796,0.709005,0.373932,2.101508,0.492219,AUT,592182.729384,0.013386,0.013366,0.013341,0.070207,0.001222,neutron,pi+,solid
385,11.0,0.163669,0.652090,0.372796,2.201445,0.509578,AUT,570415.438377,0.015184,0.015555,0.015552,0.070207,0.001259,neutron,pi+,solid
386,11.0,0.181573,0.602845,0.371876,2.258097,0.520048,AUT,628007.760262,0.018215,0.021098,0.021104,0.070207,0.001293,neutron,pi+,solid
387,11.0,0.199486,0.561219,0.371874,2.309771,0.522307,AUT,701470.317051,0.017666,0.024058,0.024107,0.070207,0.001327,neutron,pi+,solid
388,11.0,0.219124,0.523360,0.371999,2.365862,0.521074,AUT,824005.099709,0.014464,0.023231,0.023169,0.070207,0.001364,neutron,pi+,solid
389,11.0,0.242929,0.479446,0.372194,2.401845,0.518337,AUT,975750.173441,0.012030,0.022333,0.022302,0.070207,0.001408,neutron,pi+,solid
390,11.0,0.274486,0.426804,0.372509,2.414768,0.512922,AUT,1067001.478874,0.012564,0.023563,0.023567,0.070207,0.001464,neutron,pi+,solid
391,11.0,0.323826,0.377691,0.372752,2.520680,0.511380,AUT,1153260.985238,0.017801,0.027531,0.027507,0.070207,0.001552,neutron,pi+,solid
392,11.0,0.391985,0.361076,0.371604,2.921561,0.522793,AUT,15019.764051,0.231212,0.296318,0.298316,0.070207,0.001684,neutron,pi+,solid
393,11.0,0.161094,0.661264,0.374989,2.188186,0.678952,AUT,973757.499738,0.012525,0.011799,0.011809,0.070207,0.001254,neutron,pi+,solid
394,11.0,0.204500,0.573313,0.375900,2.414867,0.669725,AUT,951483.232514,0.011640,0.012511,0.012536,0.070207,0.001337,neutron,pi+,solid
395,11.0,0.255812,0.484208,0.376461,2.543336,0.666468,AUT,785665.360380,0.014716,0.015097,0.015192,0.070207,0.001432,neutron,pi+,solid
396,11.0,0.321677,0.406440,0.377018,2.694240,0.651451,AUT,172824.915567,0.046782,0.043295,0.044130,0.070207,0.001551,neutron,pi+,solid
397,11.0,0.197670,0.597526,0.378072,2.375547,0.861433,AUT,307053.020855,0.034437,0.031373,0.032306,0.070207,0.001320,neutron,pi+,solid
398,11.0,0.172463,0.618426,0.423509,2.193375,0.132779,AUT,1659727.618851,0.009830,0.009063,0.009076,0.070207,0.001284,neutron,pi+,solid
399,11.0,0.199540,0.558618,0.423892,2.299701,0.115027,AUT,1574134.755258,0.009235,0.009055,0.009035,0.070207,0.001337,neutron,pi+,solid
400,11.0,0.217120,0.529935,0.423967,2.374366,0.109086,AUT,1564769.631936,0.009312,0.009192,0.009195,0.070207,0.001371,neutron,pi+,solid
401,11.0,0.233200,0.506339,0.424093,2.436696,0.104299,AUT,1572200.916586,0.009379,0.009324,0.009354,0.070207,0.001402,neutron,pi+,solid
402,11.0,0.249750,0.480130,0.424213,2.474426,0.102040,AUT,1535275.843237,0.009687,0.009662,0.009659,0.070207,0.001433,neutron,pi+,solid
403,11.0,0.268844,0.451047,0.424230,2.501813,0.101959,AUT,1533121.832837,0.009933,0.009917,0.009921,0.070207,0.001468,neutron,pi+,solid
404,11.0,0.294759,0.414400,0.424080,2.519024,0.108946,AUT,1571029.976311,0.010526,0.010334,0.010323,0.070207,0.001515,neutron,pi+,solid
405,11.0,0.336408,0.380302,0.423754,2.637620,0.126810,AUT,1171569.504162,0.015847,0.014058,0.014153,0.070207,0.001592,neutron,pi+,solid
406,11.0,0.148204,0.692697,0.423834,2.115286,0.299474,AUT,899804.590003,0.031917,0.021558,0.021844,0.070207,0.001237,neutron,pi+,solid
407,11.0,0.166622,0.642568,0.424036,2.209266,0.293177,AUT,810672.080725,0.029655,0.021114,0.021075,0.070207,0.001273,neutron,pi+,solid
408,11.0,0.179398,0.618597,0.424483,2.290403,0.282901,AUT,694402.577153,0.029005,0.021391,0.021435,0.070207,0.001298,neutron,pi+,solid
409,11.0,0.190699,0.604130,0.424653,2.377902,0.273358,AUT,596685.697791,0.028456,0.021736,0.021838,0.070207,0.001321,neutron,pi+,solid
410,11.0,0.201865,0.596140,0.424982,2.483946,0.267095,AUT,493931.263889,0.028469,0.022594,0.022666,0.070207,0.001343,neutron,pi+,solid
411,11.0,0.213529,0.591183,0.425130,2.605659,0.261379,AUT,393677.165739,0.029158,0.024085,0.024185,0.070207,0.001366,neutron,pi+,solid
412,11.0,0.226018,0.583598,0.425464,2.722449,0.253430,AUT,291823.257173,0.030774,0.026643,0.026677,0.070207,0.001391,neutron,pi+,solid
413,11.0,0.240057,0.564642,0.426127,2.797227,0.239426,AUT,168256.144001,0.035057,0.032779,0.032949,0.070207,0.001417,neutron,pi+,solid
414,11.0,0.257799,0.512132,0.428248,2.721758,0.222538,AUT,64405.881473,0.049032,0.049485,0.049907,0.070207,0.001450,neutron,pi+,solid
415,11.0,0.285004,0.398479,0.429157,2.341930,0.215937,AUT,73422.117937,0.073916,0.060311,0.060246,0.070207,0.001497,neutron,pi+,solid
416,11.0,0.314856,0.372484,0.427289,2.420342,0.223727,AUT,180602.120399,0.107917,0.069214,0.069624,0.070207,0.001552,neutron,pi+,solid
417,11.0,0.356837,0.366465,0.426458,2.698476,0.234558,AUT,201353.247352,0.123280,0.077307,0.077625,0.070207,0.001632,neutron,pi+,solid
418,11.0,0.146138,0.703108,0.424110,2.117389,0.489517,AUT,563430.982869,0.017301,0.015699,0.015865,0.070207,0.001233,neutron,pi+,solid
419,11.0,0.168358,0.649180,0.423490,2.254306,0.498583,AUT,398057.976917,0.017289,0.017176,0.017290,0.070207,0.001277,neutron,pi+,solid
420,11.0,0.189132,0.591319,0.421822,2.306376,0.526316,AUT,344161.229580,0.019176,0.022610,0.022696,0.070207,0.001317,neutron,pi+,solid
421,11.0,0.211445,0.532077,0.420783,2.320065,0.542325,AUT,376676.840130,0.020489,0.032455,0.032404,0.070207,0.001359,neutron,pi+,solid
422,11.0,0.237857,0.477822,0.420669,2.343224,0.545149,AUT,457999.593973,0.017527,0.033953,0.033942,0.070207,0.001409,neutron,pi+,solid
423,11.0,0.275110,0.415832,0.420885,2.356151,0.543367,AUT,609572.732416,0.017652,0.032412,0.032447,0.070207,0.001477,neutron,pi+,solid
424,11.0,0.325770,0.370396,0.420038,2.489434,0.543558,AUT,454463.898970,0.030491,0.045440,0.045556,0.070207,0.001570,neutron,pi+,solid
425,11.0,0.165834,0.646137,0.424043,2.198068,0.686590,AUT,1009904.542515,0.015874,0.015272,0.015281,0.070207,0.001271,neutron,pi+,solid
426,11.0,0.216625,0.542904,0.424840,2.418968,0.677933,AUT,1231907.810980,0.011413,0.014976,0.015011,0.070207,0.001370,neutron,pi+,solid
427,11.0,0.283258,0.442510,0.425815,2.570619,0.662554,AUT,930977.717943,0.013697,0.021086,0.021074,0.070207,0.001493,neutron,pi+,solid
428,11.0,0.194463,0.603912,0.426858,2.366459,0.876179,AUT,536698.009199,0.016358,0.016072,0.016300,0.070207,0.001323,neutron,pi+,solid
429,11.0,0.180310,0.598955,0.473601,2.219826,0.129191,AUT,1718689.735699,0.009098,0.008682,0.008695,0.070207,0.001307,neutron,pi+,solid
430,11.0,0.211791,0.535377,0.473940,2.338969,0.114328,AUT,1718663.660448,0.008828,0.008745,0.008757,0.070207,0.001370,neutron,pi+,solid
431,11.0,0.234125,0.502099,0.474063,2.425315,0.109812,AUT,1698901.787535,0.009098,0.009065,0.009071,0.070207,0.001414,neutron,pi+,solid
432,11.0,0.257411,0.467553,0.474178,2.482714,0.108287,AUT,1727527.338784,0.009262,0.009249,0.009263,0.070207,0.001458,neutron,pi+,solid
433,11.0,0.289063,0.423182,0.473955,2.521324,0.112400,AUT,1723321.465163,0.009843,0.009757,0.009765,0.070207,0.001517,neutron,pi+,solid
434,11.0,0.335621,0.382042,0.473708,2.643375,0.131425,AUT,855771.399509,0.018127,0.016342,0.016395,0.070207,0.001606,neutron,pi+,solid
435,11.0,0.153293,0.677333,0.473657,2.137727,0.299798,AUT,993139.275643,0.026356,0.018763,0.018679,0.070207,0.001254,neutron,pi+,solid
436,11.0,0.175474,0.621305,0.474118,2.249507,0.292858,AUT,823324.899619,0.024886,0.018598,0.018755,0.070207,0.001298,neutron,pi+,solid
437,11.0,0.190929,0.597158,0.474470,2.353077,0.280697,AUT,718221.641107,0.023628,0.018665,0.018657,0.070207,0.001330,neutron,pi+,solid
438,11.0,0.205630,0.586018,0.474732,2.487235,0.273057,AUT,582758.917243,0.023164,0.019293,0.019381,0.070207,0.001360,neutron,pi+,solid
439,11.0,0.221040,0.578421,0.475031,2.638835,0.265621,AUT,440508.434223,0.023947,0.020875,0.021061,0.070207,0.001391,neutron,pi+,solid
440,11.0,0.238278,0.556139,0.475645,2.734094,0.249630,AUT,274139.752284,0.026335,0.024884,0.024881,0.070207,0.001425,neutron,pi+,solid
441,11.0,0.261396,0.478131,0.477171,2.574544,0.225494,AUT,152243.616632,0.033568,0.032518,0.032507,0.070207,0.001467,neutron,pi+,solid
442,11.0,0.294019,0.393834,0.476625,2.387977,0.227742,AUT,220884.282856,0.045173,0.036244,0.036518,0.070207,0.001526,neutron,pi+,solid
443,11.0,0.341203,0.369804,0.475707,2.602782,0.243127,AUT,422277.448006,0.055323,0.037698,0.038429,0.070207,0.001616,neutron,pi+,solid
444,11.0,0.149518,0.693351,0.474243,2.135468,0.484520,AUT,563096.050523,0.027257,0.020477,0.020631,0.070207,0.001247,neutron,pi+,solid
445,11.0,0.174294,0.647131,0.474593,2.326827,0.476788,AUT,318930.392693,0.026680,0.022898,0.023005,0.070207,0.001297,neutron,pi+,solid
446,11.0,0.198731,0.591826,0.472935,2.424228,0.504671,AUT,191138.264618,0.027614,0.028707,0.028862,0.070207,0.001345,neutron,pi+,solid
447,11.0,0.228324,0.495443,0.469832,2.329585,0.552202,AUT,152425.950047,0.029954,0.052729,0.052808,0.070207,0.001401,neutron,pi+,solid
448,11.0,0.269962,0.412585,0.468917,2.292295,0.563076,AUT,205775.761793,0.031491,0.059452,0.059410,0.070207,0.001478,neutron,pi+,solid
449,11.0,0.317735,0.372505,0.466537,2.443349,0.562799,AUT,98868.387622,0.067512,0.102453,0.101919,0.070207,0.001568,neutron,pi+,solid
450,11.0,0.169512,0.635524,0.473465,2.205719,0.696206,AUT,878133.201956,0.015701,0.016326,0.016294,0.070207,0.001285,neutron,pi+,solid
451,11.0,0.232167,0.505144,0.473903,2.404712,0.690830,AUT,1295593.340438,0.010942,0.017829,0.017751,0.070207,0.001409,neutron,pi+,solid
452,11.0,0.297607,0.421710,0.472956,2.586762,0.672927,AUT,452647.244395,0.021735,0.038479,0.038803,0.070207,0.001533,neutron,pi+,solid
453,11.0,0.195219,0.600537,0.476094,2.369909,0.887947,AUT,761455.511110,0.012822,0.013035,0.013025,0.070207,0.001334,neutron,pi+,solid
454,11.0,0.189334,0.577762,0.523732,2.246887,0.125523,AUT,1822904.294197,0.008584,0.008384,0.008402,0.070207,0.001334,neutron,pi+,solid
455,11.0,0.226505,0.510728,0.524037,2.385683,0.114818,AUT,1825941.208664,0.008741,0.008706,0.008724,0.070207,0.001410,neutron,pi+,solid
456,11.0,0.257885,0.465863,0.523974,2.477037,0.112757,AUT,1837783.198657,0.009039,0.009029,0.009086,0.070207,0.001472,neutron,pi+,solid
457,11.0,0.307857,0.406670,0.523713,2.574059,0.123309,AUT,1704006.595722,0.010660,0.010348,0.010359,0.070207,0.001567,neutron,pi+,solid
458,11.0,0.158784,0.661760,0.523832,2.161497,0.300509,AUT,1048705.949958,0.022136,0.016463,0.016471,0.070207,0.001273,neutron,pi+,solid
459,11.0,0.185908,0.599711,0.524229,2.300238,0.290430,AUT,885806.171663,0.020082,0.016079,0.016160,0.070207,0.001329,neutron,pi+,solid
460,11.0,0.205953,0.577770,0.524625,2.455822,0.277909,AUT,709615.124704,0.019219,0.016549,0.016577,0.070207,0.001370,neutron,pi+,solid
461,11.0,0.226348,0.563287,0.525034,2.630864,0.267495,AUT,503883.366721,0.019902,0.018329,0.018373,0.070207,0.001413,neutron,pi+,solid
462,11.0,0.250499,0.508155,0.525919,2.622947,0.240927,AUT,310522.436774,0.023056,0.022497,0.022514,0.070207,0.001460,neutron,pi+,solid
463,11.0,0.286819,0.409977,0.525932,2.422999,0.234644,AUT,326987.684827,0.028575,0.025662,0.025687,0.070207,0.001527,neutron,pi+,solid
464,11.0,0.337672,0.371354,0.525140,2.586152,0.254549,AUT,503824.313939,0.041492,0.030091,0.030633,0.070207,0.001626,neutron,pi+,solid
465,11.0,0.153357,0.682970,0.524405,2.156497,0.484705,AUT,590490.818442,0.041809,0.027950,0.027939,0.070207,0.001262,neutron,pi+,solid
466,11.0,0.181768,0.642022,0.525256,2.407970,0.465663,AUT,307548.682290,0.043380,0.031982,0.032141,0.070207,0.001322,neutron,pi+,solid
467,11.0,0.210040,0.605475,0.524837,2.621159,0.469551,AUT,115961.086222,0.051743,0.045081,0.045265,0.070207,0.001380,neutron,pi+,solid
468,11.0,0.254314,0.435216,0.517419,2.272940,0.566773,AUT,39450.338196,0.073619,0.146100,0.145620,0.070207,0.001461,neutron,pi+,solid
469,11.0,0.298046,0.380555,0.512762,2.342139,0.577824,AUT,12294.797278,0.226569,0.371276,0.367604,0.070207,0.001543,neutron,pi+,solid
470,11.0,0.170404,0.632754,0.523020,2.202211,0.706477,AUT,625861.709978,0.014696,0.015620,0.015715,0.070207,0.001295,neutron,pi+,solid
471,11.0,0.245977,0.480714,0.522057,2.419188,0.706672,AUT,962212.460981,0.012381,0.021867,0.021875,0.070207,0.001445,neutron,pi+,solid
472,11.0,0.197382,0.594180,0.525325,2.374483,0.902159,AUT,888997.633419,0.013205,0.014323,0.014238,0.070207,0.001348,neutron,pi+,solid
473,11.0,0.197990,0.559873,0.573728,2.274567,0.123901,AUT,1887748.642685,0.008494,0.008372,0.008373,0.070207,0.001363,neutron,pi+,solid
474,11.0,0.244145,0.484754,0.573838,2.438620,0.116899,AUT,1920099.759255,0.008793,0.008775,0.008757,0.070207,0.001458,neutron,pi+,solid
475,11.0,0.299232,0.416453,0.573726,2.559746,0.123323,AUT,1617720.376093,0.010673,0.010475,0.010512,0.070207,0.001567,neutron,pi+,solid
476,11.0,0.165036,0.645133,0.573845,2.187751,0.301235,AUT,1088025.704717,0.019060,0.014790,0.014849,0.070207,0.001295,neutron,pi+,solid
477,11.0,0.197371,0.580498,0.574234,2.363709,0.287036,AUT,870376.235306,0.017162,0.014765,0.014772,0.070207,0.001364,neutron,pi+,solid
478,11.0,0.222803,0.557233,0.574622,2.561467,0.272657,AUT,628541.132892,0.017176,0.016071,0.016148,0.070207,0.001418,neutron,pi+,solid
479,11.0,0.252712,0.493960,0.575384,2.570342,0.246265,AUT,442934.183854,0.019373,0.018959,0.018938,0.070207,0.001478,neutron,pi+,solid
480,11.0,0.301437,0.395716,0.574823,2.456576,0.250022,AUT,561569.774598,0.024059,0.020889,0.020990,0.070207,0.001571,neutron,pi+,solid
481,11.0,0.353143,0.371777,0.572681,2.709087,0.264598,AUT,221247.809110,0.062361,0.045968,0.046887,0.070207,0.001678,neutron,pi+,solid
482,11.0,0.157787,0.671096,0.574359,2.178616,0.486217,AUT,641743.389758,0.044443,0.029496,0.029491,0.070207,0.001280,neutron,pi+,solid
483,11.0,0.191714,0.631669,0.575519,2.499033,0.464723,AUT,298643.280923,0.051100,0.036999,0.037014,0.070207,0.001354,neutron,pi+,solid
484,11.0,0.222384,0.609767,0.576281,2.795396,0.448179,AUT,60401.144669,0.085459,0.070867,0.071100,0.070207,0.001420,neutron,pi+,solid
485,11.0,0.288748,0.386655,0.559777,2.302486,0.562065,AUT,824.136803,0.893647,1.133755,1.064400,0.070207,0.001538,neutron,pi+,solid
486,11.0,0.168582,0.640712,0.573071,2.202050,0.707310,AUT,420474.249562,0.016781,0.017179,0.017216,0.070207,0.001301,neutron,pi+,solid
487,11.0,0.239588,0.486499,0.570158,2.396016,0.726409,AUT,342723.920457,0.020860,0.040215,0.040200,0.070207,0.001447,neutron,pi+,solid
488,11.0,0.194220,0.597980,0.573867,2.358228,0.917797,AUT,856066.786071,0.015096,0.016909,0.016908,0.070207,0.001353,neutron,pi+,solid
489,11.0,0.208208,0.541276,0.623829,2.309461,0.123888,AUT,1997642.825336,0.008332,0.008271,0.008291,0.070207,0.001397,neutron,pi+,solid
490,11.0,0.276422,0.445047,0.623460,2.522947,0.120763,AUT,2030040.118504,0.009099,0.009066,0.009044,0.070207,0.001539,neutron,pi+,solid
491,11.0,0.172222,0.627727,0.623960,2.218733,0.300094,AUT,1138287.869076,0.016374,0.013398,0.013453,0.070207,0.001321,neutron,pi+,solid
492,11.0,0.211587,0.560249,0.624287,2.445047,0.281360,AUT,855348.041750,0.015008,0.013832,0.013909,0.070207,0.001408,neutron,pi+,solid
493,11.0,0.248338,0.500077,0.625000,2.555833,0.256071,AUT,607495.972387,0.016470,0.016141,0.016168,0.070207,0.001485,neutron,pi+,solid
494,11.0,0.305083,0.407760,0.622799,2.562369,0.256201,AUT,544547.384478,0.022603,0.020435,0.020484,0.070207,0.001598,neutron,pi+,solid
495,11.0,0.163167,0.658734,0.624355,2.209413,0.487165,AUT,667815.984446,0.040462,0.027360,0.027487,0.070207,0.001302,neutron,pi+,solid
496,11.0,0.203602,0.618641,0.625281,2.598948,0.464963,AUT,270460.914512,0.047736,0.036216,0.036228,0.070207,0.001393,neutron,pi+,solid
497,11.0,0.239693,0.586860,0.627666,2.898238,0.433100,AUT,13480.668302,0.136285,0.136567,0.134211,0.070207,0.001472,neutron,pi+,solid
498,11.0,0.166637,0.653432,0.623719,2.219009,0.697950,AUT,317855.286562,0.023153,0.021217,0.021367,0.070207,0.001308,neutron,pi+,solid
499,11.0,0.237243,0.498833,0.617520,2.441483,0.742817,AUT,59177.918912,0.051748,0.118849,0.118625,0.070207,0.001458,neutron,pi+,solid
500,11.0,0.184281,0.618401,0.622570,2.321074,0.936958,AUT,576798.081482,0.019848,0.021492,0.021555,0.070207,0.001345,neutron,pi+,solid
501,11.0,0.220633,0.520996,0.673787,2.349259,0.123319,AUT,2062935.660382,0.008398,0.008360,0.008370,0.070207,0.001438,neutron,pi+,solid
502,11.0,0.287319,0.440413,0.672210,2.607400,0.118875,AUT,747028.875771,0.015299,0.015308,0.015275,0.070207,0.001583,neutron,pi+,solid
503,11.0,0.180452,0.609739,0.673900,2.254808,0.298630,AUT,1185967.541028,0.014263,0.012315,0.012370,0.070207,0.001352,neutron,pi+,solid
504,11.0,0.230438,0.529001,0.674544,2.510396,0.272316,AUT,825314.344704,0.014202,0.013790,0.013827,0.070207,0.001464,neutron,pi+,solid
505,11.0,0.283285,0.448410,0.672036,2.615735,0.253515,AUT,429725.484796,0.021021,0.020624,0.020592,0.070207,0.001575,neutron,pi+,solid
506,11.0,0.168917,0.647350,0.674339,2.245680,0.488714,AUT,677147.464202,0.035927,0.025081,0.025320,0.070207,0.001327,neutron,pi+,solid
507,11.0,0.215369,0.605565,0.675191,2.689764,0.464690,AUT,189952.624112,0.048639,0.039232,0.039268,0.070207,0.001435,neutron,pi+,solid
508,11.0,0.318103,0.442075,0.668125,2.902780,0.408297,AUT,16.063831,821.966294,770.555915,320.029404,0.070207,0.001652,neutron,pi+,solid
509,11.0,0.163554,0.670814,0.674225,2.248642,0.683424,AUT,271096.542883,0.038381,0.029670,0.029790,0.070207,0.001315,neutron,pi+,solid
510,11.0,0.249686,0.537061,0.661136,2.767297,0.766588,AUT,996.012795,0.525443,1.655181,1.658744,0.070207,0.001504,neutron,pi+,solid
511,11.0,0.170836,0.651372,0.671147,2.274156,0.944667,AUT,289166.569601,0.024471,0.025239,0.025359,0.070207,0.001329,neutron,pi+,solid
512,11.0,0.248820,0.618893,0.323833,3.175710,0.112439,AUT,627978.642241,0.015884,0.015284,0.015375,0.070207,0.001409,neutron,pi+,solid
513,11.0,0.269956,0.591706,0.324177,3.296800,0.105264,AUT,622731.669870,0.015875,0.015544,0.015568,0.070207,0.001447,neutron,pi+,solid
514,11.0,0.284414,0.575530,0.324346,3.378370,0.098520,AUT,617168.974889,0.015910,0.015730,0.015811,0.070207,0.001472,neutron,pi+,solid
515,11.0,0.297974,0.549918,0.324484,3.381773,0.091999,AUT,592925.870627,0.016300,0.016199,0.016218,0.070207,0.001496,neutron,pi+,solid
516,11.0,0.312533,0.522576,0.324419,3.370591,0.086512,AUT,588801.610621,0.016558,0.016518,0.016480,0.070207,0.001521,neutron,pi+,solid
517,11.0,0.328596,0.498029,0.324530,3.377470,0.085386,AUT,594954.715553,0.016705,0.016708,0.016765,0.070207,0.001549,neutron,pi+,solid
518,11.0,0.346386,0.478546,0.324461,3.421086,0.088447,AUT,590884.062613,0.017249,0.017253,0.017268,0.070207,0.001580,neutron,pi+,solid
519,11.0,0.366639,0.458728,0.324472,3.470904,0.096573,AUT,615889.387248,0.017918,0.017623,0.017616,0.070207,0.001617,neutron,pi+,solid
520,11.0,0.392219,0.432901,0.324051,3.503276,0.110035,AUT,635528.850351,0.020854,0.019189,0.019141,0.070207,0.001666,neutron,pi+,solid
521,11.0,0.427741,0.414486,0.323940,3.658739,0.124843,AUT,429179.319826,0.036338,0.029383,0.029656,0.070207,0.001741,neutron,pi+,solid
522,11.0,0.241520,0.644365,0.325722,3.210816,0.249650,AUT,168578.359492,0.054252,0.043021,0.042124,0.070207,0.001397,neutron,pi+,solid
523,11.0,0.262647,0.641857,0.325965,3.480077,0.247094,AUT,110371.066812,0.059430,0.049470,0.049425,0.070207,0.001436,neutron,pi+,solid
524,11.0,0.277295,0.646139,0.325871,3.698479,0.247912,AUT,86162.025211,0.066019,0.055404,0.055821,0.070207,0.001462,neutron,pi+,solid
525,11.0,0.290260,0.634062,0.325574,3.798240,0.246443,AUT,55079.387404,0.076381,0.067334,0.067778,0.070207,0.001485,neutron,pi+,solid
526,11.0,0.305651,0.584969,0.323180,3.688352,0.272012,AUT,17735.262041,0.107170,0.116603,0.117874,0.070207,0.001510,neutron,pi+,solid
527,11.0,0.326607,0.495046,0.314226,3.335291,0.357515,AUT,6397.015743,0.166329,0.296944,0.298810,0.070207,0.001541,neutron,pi+,solid
528,11.0,0.349840,0.452340,0.316804,3.265057,0.342253,AUT,6613.605543,0.232151,0.279669,0.279789,0.070207,0.001582,neutron,pi+,solid
529,11.0,0.375115,0.422573,0.327574,3.270971,0.267512,AUT,14005.289730,0.267900,0.204715,0.203483,0.070207,0.001634,neutron,pi+,solid
530,11.0,0.403904,0.405713,0.329791,3.382164,0.232898,AUT,36888.195410,0.285677,0.182207,0.182886,0.070207,0.001692,neutron,pi+,solid
531,11.0,0.438517,0.407583,0.329080,3.689547,0.222869,AUT,36027.219720,0.481550,0.275525,0.289815,0.070207,0.001769,neutron,pi+,solid
532,11.0,0.255715,0.611582,0.321967,3.223509,0.511654,AUT,406278.502784,0.024995,0.033973,0.033956,0.070207,0.001421,neutron,pi+,solid
533,11.0,0.289607,0.561887,0.322166,3.355682,0.510096,AUT,470336.142156,0.019704,0.033259,0.033186,0.070207,0.001480,neutron,pi+,solid
534,11.0,0.326214,0.497820,0.322575,3.348121,0.505833,AUT,535442.360294,0.017759,0.034653,0.034588,0.070207,0.001544,neutron,pi+,solid
535,11.0,0.372541,0.446617,0.322884,3.429490,0.502516,AUT,559898.302980,0.022659,0.039256,0.039174,0.070207,0.001627,neutron,pi+,solid
536,11.0,0.422127,0.411820,0.322895,3.587687,0.503146,AUT,271218.899438,0.047068,0.068423,0.068754,0.070207,0.001728,neutron,pi+,solid
