i,Ebeam,x,y,z,Q2,pT,obs,Nacc,stat_sivers,stat_collins,stat_pretzelosity,systrel,systabs,target,hadron,Experiment
663,11.0,0.387043,0.576747,0.424105,4.597757,0.289092,AUT,3010574.485421,0.011717,0.010079,0.010059,0.070207,0.001705,neutron,pi+,solid
664,11.0,0.454214,0.470477,0.424098,4.399928,0.290981,AUT,2199075.321507,0.010490,0.010988,0.010996,0.070207,0.001863,neutron,pi+,solid
665,11.0,0.331301,0.640689,0.424347,4.375449,0.485963,AUT,3032264.830471,0.022369,0.015460,0.015451,0.070207,0.001593,neutron,pi+,solid
666,11.0,0.417747,0.527698,0.424206,4.510053,0.486077,AUT,2274811.858080,0.012628,0.013007,0.012971,0.070207,0.001774,neutron,pi+,solid
667,11.0,0.355709,0.611197,0.424506,4.449170,0.733799,AUT,2510431.293180,0.009158,0.009906,0.009942,0.070207,0.001640,neutron,pi+,solid
668,11.0,0.335508,0.633345,0.473520,4.380085,0.127503,AUT,3009283.720897,0.007832,0.007791,0.007797,0.070207,0.001618,neutron,pi+,solid
669,11.0,0.410324,0.541202,0.473494,4.553213,0.129422,AUT,2690035.679351,0.009038,0.009047,0.009016,0.070207,0.001779,neutron,pi+,solid
670,11.0,0.318872,0.647477,0.473793,4.258708,0.297794,AUT,3047250.727936,0.008112,0.007833,0.007826,0.070207,0.001585,neutron,pi+,solid
671,11.0,0.362394,0.614662,0.474117,4.592818,0.291146,AUT,2975764.610446,0.010112,0.009122,0.009106,0.070207,0.001673,neutron,pi+,solid
672,11.0,0.435535,0.498361,0.473996,4.454676,0.293060,AUT,2748050.876366,0.009311,0.009412,0.009406,0.070207,0.001841,neutron,pi+,solid
673,11.0,0.337279,0.634989,0.474286,4.410896,0.486586,AUT,3013186.910501,0.020485,0.014490,0.014468,0.070207,0.001622,neutron,pi+,solid
674,11.0,0.428117,0.510432,0.474011,4.483209,0.483638,AUT,1445789.159186,0.015442,0.016207,0.016231,0.070207,0.001822,neutron,pi+,solid
675,11.0,0.353064,0.615374,0.474495,4.451933,0.738104,AUT,2223386.075056,0.011974,0.011597,0.011611,0.070207,0.001653,neutron,pi+,solid
676,11.0,0.349602,0.618023,0.523490,4.444244,0.128231,AUT,3009223.505373,0.008031,0.008017,0.008013,0.070207,0.001666,neutron,pi+,solid
677,11.0,0.432761,0.507465,0.523567,4.516498,0.132137,AUT,1008477.777486,0.015449,0.015440,0.015414,0.070207,0.001861,neutron,pi+,solid
678,11.0,0.325761,0.643037,0.523784,4.319995,0.299686,AUT,3028042.238374,0.008236,0.007985,0.007983,0.070207,0.001617,neutron,pi+,solid
679,11.0,0.390518,0.569898,0.523936,4.569143,0.292502,AUT,3003044.493331,0.009485,0.009009,0.008970,0.070207,0.001757,neutron,pi+,solid
680,11.0,0.468953,0.453269,0.523458,4.384541,0.299983,AUT,763922.012873,0.020619,0.020375,0.020383,0.070207,0.001963,neutron,pi+,solid
681,11.0,0.345805,0.624310,0.524400,4.435465,0.487244,AUT,2994042.956913,0.016260,0.012319,0.012307,0.070207,0.001659,neutron,pi+,solid
682,11.0,0.440917,0.490210,0.523087,4.451769,0.478444,AUT,654301.435043,0.021240,0.023939,0.023902,0.070207,0.001882,neutron,pi+,solid
683,11.0,0.349594,0.620761,0.524370,4.452851,0.739392,AUT,1918246.383387,0.016708,0.014281,0.014317,0.070207,0.001667,neutron,pi+,solid
684,11.0,0.323567,0.642706,0.573604,4.289002,0.243533,AUT,2977510.252142,0.008106,0.008005,0.007986,0.070207,0.001634,neutron,pi+,solid
685,11.0,0.371717,0.599847,0.573928,4.595088,0.229450,AUT,2988280.924959,0.008788,0.008579,0.008584,0.070207,0.001739,neutron,pi+,solid
686,11.0,0.435338,0.500445,0.573034,4.482050,0.237393,AUT,1869472.346124,0.011568,0.011597,0.011591,0.070207,0.001899,neutron,pi+,solid
687,11.0,0.334591,0.637927,0.574477,4.397746,0.549672,AUT,3000314.078130,0.014754,0.011439,0.011422,0.070207,0.001657,neutron,pi+,solid
688,11.0,0.408068,0.546888,0.573367,4.591676,0.528153,AUT,1108838.871222,0.020933,0.018794,0.018809,0.070207,0.001827,neutron,pi+,solid
689,11.0,0.332430,0.637045,0.623763,4.366082,0.243984,AUT,3013293.320800,0.008229,0.008136,0.008138,0.070207,0.001676,neutron,pi+,solid
690,11.0,0.401374,0.555130,0.623221,4.577332,0.231477,AUT,2527821.115872,0.009776,0.009700,0.009731,0.070207,0.001841,neutron,pi+,solid
691,11.0,0.342648,0.629225,0.623994,4.434600,0.550168,AUT,3003845.639408,0.013664,0.010956,0.010940,0.070207,0.001699,neutron,pi+,solid
692,11.0,0.421899,0.538934,0.620818,4.691114,0.491253,AUT,236345.183679,0.043632,0.039795,0.039839,0.070207,0.001895,neutron,pi+,solid
693,11.0,0.344147,0.625281,0.673608,4.430228,0.243770,AUT,2973149.111654,0.008568,0.008443,0.008436,0.070207,0.001729,neutron,pi+,solid
694,11.0,0.411486,0.548403,0.671747,4.653763,0.222006,AUT,790593.807085,0.018244,0.018038,0.018038,0.070207,0.001902,neutron,pi+,solid
695,11.0,0.340391,0.633815,0.673211,4.438737,0.557579,AUT,2487932.083575,0.013965,0.011535,0.011524,0.070207,0.001721,neutron,pi+,solid
696,11.0,0.387784,0.651688,0.323567,5.213907,0.124997,AUT,2041340.369625,0.009890,0.009784,0.009784,0.070207,0.001665,neutron,pi+,solid
697,11.0,0.418090,0.626697,0.323675,5.407704,0.121846,AUT,2013252.686826,0.010413,0.010271,0.010327,0.070207,0.001728,neutron,pi+,solid
698,11.0,0.442911,0.599297,0.323716,5.477586,0.119508,AUT,1984216.981652,0.010936,0.010715,0.010723,0.070207,0.001784,neutron,pi+,solid
699,11.0,0.474802,0.563135,0.323683,5.516498,0.119417,AUT,1989018.374163,0.011282,0.011145,0.011125,0.070207,0.001865,neutron,pi+,solid
700,11.0,0.522268,0.521908,0.323455,5.621928,0.127289,AUT,1250297.855684,0.014931,0.014959,0.014986,0.070207,0.002006,neutron,pi+,solid
701,11.0,0.385770,0.655198,0.324287,5.214934,0.286478,AUT,2022303.551530,0.016783,0.013364,0.013289,0.070207,0.001661,neutron,pi+,solid
702,11.0,0.418616,0.629111,0.324114,5.435033,0.288077,AUT,2016221.768881,0.021732,0.016274,0.016272,0.070207,0.001729,neutron,pi+,solid
703,11.0,0.449216,0.591856,0.324168,5.485356,0.289213,AUT,1994962.787031,0.019312,0.015612,0.015581,0.070207,0.001800,neutron,pi+,solid
704,11.0,0.494860,0.541858,0.324247,5.529050,0.287605,AUT,2021092.128818,0.013142,0.013244,0.013257,0.070207,0.001922,neutron,pi+,solid
705,11.0,0.545718,0.504947,0.324322,5.687606,0.285321,AUT,491113.748026,0.024762,0.028494,0.028561,0.070207,0.002087,neutron,pi+,solid
706,11.0,0.406565,0.637058,0.324294,5.338498,0.484633,AUT,1991320.968014,0.016793,0.014812,0.014834,0.070207,0.001704,neutron,pi+,solid
707,11.0,0.484418,0.555331,0.324280,5.533323,0.484501,AUT,1788858.589552,0.013296,0.017295,0.017333,0.070207,0.001893,neutron,pi+,solid
708,11.0,0.433796,0.608618,0.324521,5.416724,0.700529,AUT,1513141.113228,0.014158,0.014977,0.014954,0.070207,0.001765,neutron,pi+,solid
709,11.0,0.394773,0.645296,0.373486,5.254555,0.126155,AUT,2030603.311621,0.010076,0.009987,0.009988,0.070207,0.001702,neutron,pi+,solid
710,11.0,0.432710,0.611050,0.373665,5.455773,0.124109,AUT,1998310.414658,0.010699,0.010596,0.010599,0.070207,0.001788,neutron,pi+,solid
711,11.0,0.474372,0.564493,0.373521,5.522004,0.121808,AUT,2004474.246707,0.011336,0.011274,0.011237,0.070207,0.001896,neutron,pi+,solid
712,11.0,0.529527,0.516797,0.373359,5.645847,0.129773,AUT,614619.819243,0.022230,0.022253,0.022193,0.070207,0.002071,neutron,pi+,solid
713,11.0,0.389782,0.651802,0.374087,5.241155,0.287501,AUT,2036119.392076,0.014255,0.012096,0.012102,0.070207,0.001692,neutron,pi+,solid
714,11.0,0.428085,0.618796,0.374133,5.465560,0.288285,AUT,1997817.537279,0.018767,0.014882,0.014866,0.070207,0.001777,neutron,pi+,solid
715,11.0,0.471298,0.565794,0.374148,5.498812,0.288060,AUT,1997374.775396,0.014088,0.012902,0.012919,0.070207,0.001888,neutron,pi+,solid
716,11.0,0.527310,0.516105,0.374131,5.613958,0.287873,AUT,1017779.696297,0.017076,0.018211,0.018163,0.070207,0.002063,neutron,pi+,solid
717,11.0,0.413316,0.629972,0.374334,5.363029,0.485654,AUT,2012455.004709,0.021004,0.016657,0.016693,0.070207,0.001744,neutron,pi+,solid
718,11.0,0.495042,0.544265,0.374329,5.547163,0.484975,AUT,1171848.274811,0.018358,0.022251,0.022187,0.070207,0.001958,neutron,pi+,solid
719,11.0,0.432005,0.610774,0.374402,5.414874,0.714176,AUT,1326444.398362,0.012927,0.015627,0.015681,0.070207,0.001788,neutron,pi+,solid
720,11.0,0.403237,0.637826,0.423554,5.303270,0.127169,AUT,2000131.128190,0.010331,0.010302,0.010283,0.070207,0.001743,neutron,pi+,solid
721,11.0,0.456663,0.583569,0.423597,5.494158,0.124207,AUT,1993695.670441,0.011176,0.011101,0.011149,0.070207,0.001876,neutron,pi+,solid
722,11.0,0.517628,0.526482,0.423479,5.620009,0.128818,AUT,682940.428692,0.020814,0.020851,0.020798,0.070207,0.002066,neutron,pi+,solid
723,11.0,0.394336,0.648193,0.424044,5.272165,0.289550,AUT,1959781.468320,0.013296,0.011795,0.011784,0.070207,0.001724,neutron,pi+,solid
724,11.0,0.441244,0.602378,0.424003,5.481127,0.288678,AUT,1999645.353284,0.015421,0.013244,0.013258,0.070207,0.001835,neutron,pi+,solid
725,11.0,0.504443,0.534889,0.424177,5.558831,0.290702,AUT,1704641.209970,0.013137,0.013264,0.013285,0.070207,0.002022,neutron,pi+,solid
726,11.0,0.421200,0.621069,0.424316,5.381645,0.486429,AUT,1997105.546955,0.022868,0.017560,0.017577,0.070207,0.001786,neutron,pi+,solid
727,11.0,0.508314,0.531740,0.424187,5.570796,0.484361,AUT,676520.864177,0.024474,0.029438,0.029353,0.070207,0.002035,neutron,pi+,solid
728,11.0,0.430023,0.613127,0.424437,5.413275,0.717743,AUT,1158364.694016,0.015706,0.017932,0.017947,0.070207,0.001809,neutron,pi+,solid
729,11.0,0.414014,0.627456,0.473636,5.352569,0.128233,AUT,1989652.607414,0.010617,0.010606,0.010593,0.070207,0.001792,neutron,pi+,solid
730,11.0,0.486494,0.554500,0.473572,5.554411,0.126119,AUT,1286305.916695,0.014666,0.014679,0.014662,0.070207,0.001996,neutron,pi+,solid
731,11.0,0.401306,0.642348,0.473981,5.315352,0.291836,AUT,2005753.467970,0.012517,0.011462,0.011436,0.070207,0.001762,neutron,pi+,solid
732,11.0,0.465255,0.573946,0.474032,5.499460,0.290385,AUT,2008863.824833,0.012887,0.012133,0.012135,0.070207,0.001930,neutron,pi+,solid
733,11.0,0.534213,0.511508,0.473881,5.638375,0.296931,AUT,464729.413379,0.026859,0.027386,0.027430,0.070207,0.002168,neutron,pi+,solid
734,11.0,0.432061,0.609354,0.474271,5.403930,0.487309,AUT,1992254.271540,0.021638,0.017000,0.016999,0.070207,0.001839,neutron,pi+,solid
735,11.0,0.529627,0.515926,0.473365,5.638190,0.475141,AUT,222390.092610,0.040406,0.050633,0.050508,0.070207,0.002149,neutron,pi+,solid
736,11.0,0.426416,0.617552,0.474309,5.410201,0.718252,AUT,980201.803937,0.021749,0.021389,0.021438,0.070207,0.001825,neutron,pi+,solid
737,11.0,0.430278,0.610325,0.523563,5.399559,0.128039,AUT,2016139.963226,0.010955,0.010947,0.010900,0.070207,0.001862,neutron,pi+,solid
738,11.0,0.517367,0.527216,0.523547,5.625234,0.130102,AUT,319355.513899,0.031628,0.031607,0.031623,0.070207,0.002144,neutron,pi+,solid
739,11.0,0.409242,0.634509,0.523992,5.351036,0.293906,AUT,2001269.999869,0.012208,0.011452,0.011447,0.070207,0.001807,neutron,pi+,solid
740,11.0,0.488195,0.551113,0.523887,5.536547,0.294338,AUT,1502407.542640,0.014221,0.014066,0.014045,0.070207,0.002038,neutron,pi+,solid
741,11.0,0.420173,0.622705,0.524379,5.383718,0.546803,AUT,1991199.362119,0.023451,0.017921,0.017889,0.070207,0.001836,neutron,pi+,solid
742,11.0,0.499007,0.542334,0.522928,5.580604,0.500085,AUT,459041.469371,0.030525,0.032217,0.032181,0.070207,0.002075,neutron,pi+,solid
743,11.0,0.403633,0.638817,0.573803,5.316436,0.234786,AUT,1988747.942022,0.011176,0.010959,0.010969,0.070207,0.001822,neutron,pi+,solid
744,11.0,0.465437,0.574240,0.573847,5.505757,0.227425,AUT,2009806.663341,0.012076,0.011925,0.011905,0.070207,0.002000,neutron,pi+,solid
745,11.0,0.530751,0.518339,0.571443,5.677344,0.230485,AUT,266787.080426,0.036754,0.036724,0.036637,0.070207,0.002246,neutron,pi+,solid
746,11.0,0.426709,0.617226,0.573747,5.409689,0.554320,AUT,1984761.476030,0.020676,0.016460,0.016412,0.070207,0.001885,neutron,pi+,solid
747,11.0,0.544150,0.527572,0.556844,5.925811,0.416908,AUT,417.830767,0.976966,1.016205,0.971936,0.070207,0.002292,neutron,pi+,solid
748,11.0,0.413605,0.628575,0.623760,5.356036,0.236911,AUT,2014257.866147,0.011355,0.011184,0.011203,0.070207,0.001881,neutron,pi+,solid
749,11.0,0.479531,0.561551,0.622518,5.552003,0.225155,AUT,988290.538386,0.017784,0.017670,0.017662,0.070207,0.002091,neutron,pi+,solid
750,11.0,0.418408,0.627358,0.623109,5.400018,0.542256,AUT,1377337.137564,0.025583,0.019790,0.019896,0.070207,0.001895,neutron,pi+,solid
751,11.0,0.410637,0.632929,0.673476,5.355860,0.311031,AUT,2003658.174575,0.012110,0.011654,0.011661,0.070207,0.001908,neutron,pi+,solid
752,11.0,0.466587,0.581217,0.669747,5.595078,0.234157,AUT,539209.131919,0.024581,0.024084,0.024095,0.070207,0.002088,neutron,pi+,solid
753,11.0,0.477307,0.643749,0.323685,6.336579,0.122179,AUT,1986768.020833,0.011328,0.011207,0.011192,0.070207,0.001875,neutron,pi+,solid
754,11.0,0.540222,0.601202,0.323682,6.699349,0.120666,AUT,1975719.123229,0.012543,0.012372,0.012374,0.070207,0.002071,neutron,pi+,solid
755,11.0,0.597113,0.585754,0.323562,7.221381,0.122581,AUT,620102.636292,0.024478,0.024409,0.024439,0.070207,0.002301,neutron,pi+,solid
756,11.0,0.481345,0.641644,0.324334,6.367331,0.287909,AUT,2003954.961257,0.023027,0.017557,0.017464,0.070207,0.001887,neutron,pi+,solid
757,11.0,0.559021,0.589988,0.324277,6.802676,0.287398,AUT,1987700.987424,0.015786,0.014838,0.014891,0.070207,0.002142,neutron,pi+,solid
758,11.0,0.625410,0.593626,0.324361,7.663878,0.286559,AUT,81787.277713,0.080029,0.079895,0.079930,0.070207,0.002440,neutron,pi+,solid
759,11.0,0.506332,0.623809,0.324273,6.499933,0.532303,AUT,2005031.812202,0.013321,0.014415,0.014408,0.070207,0.001961,neutron,pi+,solid
760,11.0,0.594437,0.584252,0.324292,7.170746,0.500143,AUT,320708.213765,0.037670,0.050503,0.050562,0.070207,0.002289,neutron,pi+,solid
761,11.0,0.489544,0.634871,0.373608,6.405909,0.124809,AUT,2007304.018299,0.011572,0.011475,0.011473,0.070207,0.001944,neutron,pi+,solid
762,11.0,0.567478,0.591800,0.373546,6.929931,0.123695,AUT,1300874.213113,0.016346,0.016248,0.016289,0.070207,0.002224,neutron,pi+,solid
763,11.0,0.489431,0.635845,0.374134,6.412570,0.288094,AUT,1999997.526701,0.018562,0.015208,0.015236,0.070207,0.001945,neutron,pi+,solid
764,11.0,0.570892,0.584784,0.374098,6.889723,0.287456,AUT,1347368.253423,0.017808,0.017280,0.017269,0.070207,0.002239,neutron,pi+,solid
765,11.0,0.516960,0.619348,0.374290,6.584166,0.538051,AUT,2004321.334213,0.016180,0.016067,0.016061,0.070207,0.002035,neutron,pi+,solid
766,11.0,0.637194,0.598586,0.373959,7.873204,0.475297,AUT,3563.482279,0.486202,0.548671,0.549144,0.070207,0.002574,neutron,pi+,solid
767,11.0,0.508419,0.622514,0.423562,6.514943,0.126473,AUT,2008998.178067,0.012065,0.012036,0.012073,0.070207,0.002041,neutron,pi+,solid
768,11.0,0.596381,0.586783,0.423450,7.225002,0.124470,AUT,315031.200319,0.035944,0.035924,0.035789,0.070207,0.002411,neutron,pi+,solid
769,11.0,0.500980,0.626914,0.424072,6.465891,0.288516,AUT,2009581.657039,0.015571,0.013746,0.013793,0.070207,0.002016,neutron,pi+,solid
770,11.0,0.584944,0.580305,0.423914,7.008513,0.290209,AUT,684411.583708,0.024588,0.024340,0.024375,0.070207,0.002353,neutron,pi+,solid
771,11.0,0.515943,0.620233,0.424118,6.580842,0.538335,AUT,1682813.381697,0.020711,0.018788,0.018823,0.070207,0.002069,neutron,pi+,solid
772,11.0,0.484862,0.638344,0.473822,6.380344,0.218642,AUT,2013874.290127,0.012616,0.012181,0.012187,0.070207,0.001996,neutron,pi+,solid
773,11.0,0.563181,0.591149,0.473660,6.868406,0.221797,AUT,1741618.932810,0.014883,0.014669,0.014710,0.070207,0.002301,neutron,pi+,solid
774,11.0,0.512608,0.623163,0.474034,6.571160,0.537872,AUT,1351394.291550,0.025765,0.021898,0.021866,0.070207,0.002094,neutron,pi+,solid
775,11.0,0.497425,0.629712,0.523801,6.452064,0.224338,AUT,2000890.181140,0.012880,0.012553,0.012570,0.070207,0.002077,neutron,pi+,solid
776,11.0,0.578538,0.585723,0.523499,6.995215,0.227385,AUT,796908.029041,0.022979,0.022839,0.022783,0.070207,0.002433,neutron,pi+,solid
777,11.0,0.505873,0.628558,0.523552,6.545304,0.535422,AUT,1009658.644118,0.032303,0.025997,0.026018,0.070207,0.002110,neutron,pi+,solid
778,11.0,0.497330,0.630591,0.573794,6.460315,0.291668,AUT,2003717.787406,0.013781,0.013157,0.013138,0.070207,0.002121,neutron,pi+,solid
779,11.0,0.575029,0.595516,0.571601,7.069262,0.238519,AUT,501491.224484,0.029811,0.029453,0.029444,0.070207,0.002479,neutron,pi+,solid
780,11.0,0.500258,0.633479,0.622512,6.528373,0.295133,AUT,1651398.560692,0.015399,0.014766,0.014752,0.070207,0.002182,neutron,pi+,solid
781,11.0,0.485190,0.644936,0.671037,6.452186,0.276673,AUT,804474.724115,0.021091,0.020674,0.020671,0.070207,0.002170,neutron,pi+,solid
782,8.8,0.105371,0.648958,0.322839,1.123708,0.152913,AUT,18884152.128820,0.002256,0.002224,0.002230,0.070207,0.001731,neutron,pi+,solid
783,8.8,0.125140,0.581483,0.323456,1.200819,0.137607,AUT,18867636.964130,0.002263,0.002262,0.002260,0.070207,0.001780,neutron,pi+,solid
784,8.8,0.139008,0.549159,0.323700,1.260100,0.129256,AUT,19218685.458094,0.002361,0.002325,0.002321,0.070207,0.001816,neutron,pi+,solid
785,8.8,0.151656,0.525265,0.323859,1.315079,0.122763,AUT,18809524.669001,0.002526,0.002437,0.002432,0.070207,0.001850,neutron,pi+,solid
786,8.8,0.164057,0.505026,0.323858,1.367876,0.118309,AUT,19156472.243184,0.002629,0.002500,0.002491,0.070207,0.001884,neutron,pi+,solid
787,8.8,0.176796,0.485781,0.323963,1.417926,0.115236,AUT,19597576.119748,0.002687,0.002537,0.002536,0.070207,0.001920,neutron,pi+,solid
788,8.8,0.190323,0.472309,0.324205,1.484276,0.113566,AUT,18854542.432880,0.002808,0.002643,0.002650,0.070207,0.001958,neutron,pi+,solid
789,8.8,0.206489,0.459063,0.324086,1.564835,0.111567,AUT,18637394.408270,0.002881,0.002729,0.002728,0.070207,0.002003,neutron,pi+,solid
790,8.8,0.231474,0.435526,0.324035,1.663444,0.110965,AUT,19131822.063871,0.002795,0.002723,0.002716,0.070207,0.002071,neutron,pi+,solid
791,8.8,0.268697,0.408470,0.324086,1.810789,0.117818,AUT,8295043.623476,0.004149,0.004278,0.004274,0.070207,0.002172,neutron,pi+,solid
792,8.8,0.086733,0.745444,0.323229,1.065793,0.310341,AUT,18942920.429026,0.002156,0.002142,0.002145,0.070207,0.001688,neutron,pi+,solid
793,8.8,0.098421,0.692518,0.323728,1.125052,0.300796,AUT,18826411.734860,0.002294,0.002236,0.002236,0.070207,0.001714,neutron,pi+,solid
794,8.8,0.107402,0.660179,0.323917,1.170567,0.295200,AUT,18695817.896070,0.002472,0.002337,0.002339,0.070207,0.001736,neutron,pi+,solid
795,8.8,0.115875,0.634446,0.324029,1.213749,0.292721,AUT,19038684.784402,0.002651,0.002431,0.002434,0.070207,0.001756,neutron,pi+,solid
796,8.8,0.124705,0.611283,0.324191,1.258550,0.291497,AUT,19281388.532655,0.002872,0.002556,0.002556,0.070207,0.001778,neutron,pi+,solid
797,8.8,0.134056,0.588360,0.324096,1.302182,0.290871,AUT,19093778.942985,0.003155,0.002727,0.002722,0.070207,0.001803,neutron,pi+,solid
798,8.8,0.144330,0.564846,0.324148,1.345897,0.291112,AUT,19515448.950394,0.003327,0.002834,0.002832,0.070207,0.001830,neutron,pi+,solid
799,8.8,0.155613,0.539376,0.324160,1.385620,0.291590,AUT,19152837.887548,0.003503,0.002993,0.002993,0.070207,0.001861,neutron,pi+,solid
800,8.8,0.167988,0.513734,0.324117,1.424654,0.292072,AUT,18951947.962399,0.003501,0.003080,0.003089,0.070207,0.001896,neutron,pi+,solid
801,8.8,0.181968,0.487432,0.324092,1.464190,0.293244,AUT,19468824.652607,0.003333,0.003081,0.003087,0.070207,0.001935,neutron,pi+,solid
802,8.8,0.199203,0.466087,0.324063,1.532555,0.294056,AUT,19453786.405578,0.003249,0.003190,0.003181,0.070207,0.001983,neutron,pi+,solid
803,8.8,0.225910,0.438166,0.324105,1.633030,0.293712,AUT,18885505.251039,0.003119,0.003537,0.003537,0.070207,0.002056,neutron,pi+,solid
804,8.8,0.266015,0.408947,0.324164,1.794576,0.293011,AUT,8413056.253505,0.004294,0.006401,0.006415,0.070207,0.002164,neutron,pi+,solid
805,8.8,0.088881,0.739361,0.324729,1.082183,0.481592,AUT,19490763.220661,0.002181,0.002151,0.002148,0.070207,0.001693,neutron,pi+,solid
806,8.8,0.106302,0.666999,0.324485,1.169675,0.483045,AUT,18370027.448141,0.002234,0.002242,0.002234,0.070207,0.001733,neutron,pi+,solid
807,8.8,0.122007,0.616394,0.324629,1.240897,0.482765,AUT,18981295.009807,0.002263,0.002280,0.002273,0.070207,0.001772,neutron,pi+,solid
808,8.8,0.139045,0.573138,0.324688,1.314954,0.481275,AUT,19001079.761786,0.002433,0.002402,0.002413,0.070207,0.001816,neutron,pi+,solid
809,8.8,0.158571,0.532586,0.324777,1.393459,0.479296,AUT,19121818.008224,0.002735,0.002617,0.002616,0.070207,0.001869,neutron,pi+,solid
810,8.8,0.181524,0.493608,0.325004,1.478389,0.476873,AUT,18976906.554860,0.003206,0.002917,0.002930,0.070207,0.001934,neutron,pi+,solid
811,8.8,0.214334,0.455059,0.324998,1.607469,0.478252,AUT,18883567.158599,0.004092,0.003524,0.003520,0.070207,0.002024,neutron,pi+,solid
812,8.8,0.261875,0.412799,0.324953,1.782700,0.480592,AUT,6633923.889266,0.009985,0.007885,0.007889,0.070207,0.002153,neutron,pi+,solid
813,8.8,0.133047,0.650738,0.330849,1.382074,0.638010,AUT,11672182.087468,0.005579,0.004271,0.004294,0.070207,0.001800,neutron,pi+,solid
814,8.8,0.112819,0.617598,0.373105,1.144080,0.147957,AUT,19016805.882564,0.002248,0.002238,0.002235,0.070207,0.001758,neutron,pi+,solid
815,8.8,0.136583,0.548479,0.373664,1.236083,0.131233,AUT,19215925.302846,0.002328,0.002307,0.002308,0.070207,0.001821,neutron,pi+,solid
816,8.8,0.153893,0.515941,0.373805,1.310533,0.123120,AUT,18889930.423535,0.002503,0.002435,0.002433,0.070207,0.001869,neutron,pi+,solid
817,8.8,0.170171,0.491213,0.373855,1.379810,0.118678,AUT,19220905.541798,0.002602,0.002501,0.002503,0.070207,0.001915,neutron,pi+,solid
818,8.8,0.187011,0.471201,0.373945,1.454865,0.116232,AUT,19170582.023699,0.002668,0.002569,0.002573,0.070207,0.001964,neutron,pi+,solid
819,8.8,0.208127,0.455737,0.374043,1.565522,0.114704,AUT,19242111.858820,0.002715,0.002630,0.002630,0.070207,0.002024,neutron,pi+,solid
820,8.8,0.246755,0.423802,0.373931,1.722752,0.118564,AUT,18219360.667901,0.002773,0.002785,0.002782,0.070207,0.002131,neutron,pi+,solid
821,8.8,0.090332,0.726216,0.373247,1.080520,0.311964,AUT,19266354.064360,0.002140,0.002140,0.002139,0.070207,0.001703,neutron,pi+,solid
822,8.8,0.104689,0.665784,0.373687,1.150345,0.302218,AUT,18592452.763972,0.002304,0.002266,0.002269,0.070207,0.001738,neutron,pi+,solid
823,8.8,0.115458,0.632527,0.373955,1.205607,0.296689,AUT,18011875.569365,0.002524,0.002411,0.002405,0.070207,0.001764,neutron,pi+,solid
824,8.8,0.126249,0.604968,0.374094,1.260841,0.293851,AUT,19221855.497547,0.002718,0.002482,0.002482,0.070207,0.001793,neutron,pi+,solid
825,8.8,0.137996,0.578260,0.374253,1.317307,0.292356,AUT,18799863.298460,0.003083,0.002702,0.002693,0.070207,0.001824,neutron,pi+,solid
826,8.8,0.150742,0.550718,0.374142,1.370327,0.291421,AUT,18569022.088273,0.003496,0.002953,0.002941,0.070207,0.001860,neutron,pi+,solid
827,8.8,0.165156,0.521045,0.374204,1.420448,0.291037,AUT,18893773.682719,0.003795,0.003176,0.003171,0.070207,0.001901,neutron,pi+,solid
828,8.8,0.181829,0.489610,0.374167,1.469357,0.291835,AUT,19074564.227246,0.003834,0.003333,0.003322,0.070207,0.001949,neutron,pi+,solid
829,8.8,0.203660,0.461952,0.373999,1.552431,0.292228,AUT,19075248.214076,0.003874,0.003544,0.003556,0.070207,0.002011,neutron,pi+,solid
830,8.8,0.245175,0.423332,0.374178,1.709385,0.292418,AUT,17317058.913684,0.003408,0.003993,0.003989,0.070207,0.002126,neutron,pi+,solid
831,8.8,0.089950,0.734742,0.374425,1.088090,0.487801,AUT,19245972.649790,0.002345,0.002251,0.002239,0.070207,0.001702,neutron,pi+,solid
832,8.8,0.109642,0.655884,0.374300,1.185832,0.489023,AUT,19305040.951891,0.002433,0.002326,0.002329,0.070207,0.001750,neutron,pi+,solid
833,8.8,0.129136,0.594537,0.374141,1.266226,0.491214,AUT,19778561.406564,0.002297,0.002299,0.002300,0.070207,0.001800,neutron,pi+,solid
834,8.8,0.150762,0.539981,0.374169,1.342696,0.491343,AUT,19082136.055129,0.002340,0.002424,0.002417,0.070207,0.001860,neutron,pi+,solid
835,8.8,0.175423,0.490689,0.374230,1.419725,0.490710,AUT,18913886.883131,0.002543,0.002616,0.002613,0.070207,0.001930,neutron,pi+,solid
836,8.8,0.209528,0.450958,0.374083,1.557322,0.491929,AUT,19120356.480115,0.002963,0.003030,0.003031,0.070207,0.002027,neutron,pi+,solid
837,8.8,0.259315,0.412281,0.373826,1.763091,0.494495,AUT,6302033.818371,0.007009,0.006991,0.006995,0.070207,0.002166,neutron,pi+,solid
838,8.8,0.116156,0.656306,0.376975,1.238520,0.661508,AUT,19162872.678224,0.002835,0.002554,0.002551,0.070207,0.001767,neutron,pi+,solid
839,8.8,0.194592,0.519341,0.378014,1.649114,0.651992,AUT,9648641.279926,0.008529,0.006119,0.006142,0.070207,0.001983,neutron,pi+,solid
840,8.8,0.120614,0.589348,0.423234,1.166307,0.142644,AUT,19320303.550339,0.002244,0.002239,0.002241,0.070207,0.001785,neutron,pi+,solid
