i,Ebeam,x,y,z,Q2,pT,obs,Nacc,stat_sivers,stat_collins,stat_pretzelosity,systrel,systabs,target,hadron,Experiment
924,8.8,0.161278,0.629681,0.675073,1.675720,0.459124,AUT,89402.706484,0.072694,0.055007,0.057311,0.070207,0.001967,neutron,pi+,solid
925,8.8,0.112551,0.673285,0.671863,1.232148,0.774491,AUT,1205276.390198,0.009501,0.009387,0.009369,0.070207,0.001804,neutron,pi+,solid
926,8.8,0.202563,0.566982,0.658834,1.896312,0.680437,AUT,2242.712949,0.286359,0.767490,0.755767,0.070207,0.002102,neutron,pi+,solid
927,8.8,0.238678,0.548701,0.324504,2.154408,0.079367,AUT,1095490.765845,0.011079,0.011024,0.011044,0.070207,0.002094,neutron,pi+,solid
928,8.8,0.291571,0.509187,0.324294,2.449734,0.087227,AUT,1337758.133790,0.010627,0.010673,0.010639,0.070207,0.002237,neutron,pi+,solid
929,8.8,0.338853,0.462212,0.324554,2.583273,0.096618,AUT,610344.483283,0.018287,0.017564,0.017486,0.070207,0.002362,neutron,pi+,solid
930,8.8,0.250487,0.548043,0.319963,2.261187,0.345425,AUT,388545.127946,0.021537,0.026015,0.025705,0.070207,0.002124,neutron,pi+,solid
931,8.8,0.306634,0.520564,0.321591,2.628787,0.323991,AUT,626959.319391,0.018413,0.019325,0.019184,0.070207,0.002276,neutron,pi+,solid
932,8.8,0.374338,0.445483,0.316491,2.754011,0.372215,AUT,10437.439963,0.190652,0.297486,0.299211,0.070207,0.002455,neutron,pi+,solid
933,8.8,0.264950,0.527656,0.325129,2.294895,0.471272,AUT,1186089.247955,0.011282,0.013964,0.013970,0.070207,0.002163,neutron,pi+,solid
934,8.8,0.336158,0.462930,0.325309,2.566355,0.468620,AUT,375005.477122,0.027992,0.032760,0.033067,0.070207,0.002355,neutron,pi+,solid
935,8.8,0.247746,0.538839,0.374495,2.194561,0.089219,AUT,1294921.349246,0.010391,0.010365,0.010368,0.070207,0.002138,neutron,pi+,solid
936,8.8,0.314240,0.486131,0.374278,2.514096,0.103236,AUT,1335578.958946,0.011342,0.011253,0.011198,0.070207,0.002321,neutron,pi+,solid
937,8.8,0.265743,0.575302,0.372651,2.522131,0.303875,AUT,231348.737169,0.035448,0.031054,0.031185,0.070207,0.002189,neutron,pi+,solid
938,8.8,0.312818,0.549538,0.373790,2.831038,0.295400,AUT,247071.871239,0.035569,0.031437,0.031274,0.070207,0.002320,neutron,pi+,solid
939,8.8,0.263233,0.528412,0.374217,2.284485,0.523492,AUT,1214599.281260,0.011194,0.013661,0.013724,0.070207,0.002179,neutron,pi+,solid
940,8.8,0.331439,0.467471,0.374009,2.554502,0.508899,AUT,416950.732635,0.024859,0.032779,0.032980,0.070207,0.002368,neutron,pi+,solid
941,8.8,0.259200,0.529055,0.424106,2.252881,0.099278,AUT,1496120.635451,0.009860,0.009845,0.009883,0.070207,0.002187,neutron,pi+,solid
942,8.8,0.325916,0.473018,0.423957,2.540229,0.114558,AUT,705784.121850,0.016545,0.016122,0.016114,0.070207,0.002376,neutron,pi+,solid
943,8.8,0.275301,0.583594,0.424528,2.648409,0.281366,AUT,263993.705334,0.033359,0.028645,0.028706,0.070207,0.002235,neutron,pi+,solid
944,8.8,0.328323,0.514738,0.425545,2.779766,0.268146,AUT,135642.364898,0.036090,0.036496,0.036060,0.070207,0.002386,neutron,pi+,solid
945,8.8,0.274493,0.520257,0.423465,2.341701,0.556668,AUT,1114816.682123,0.011705,0.015770,0.015769,0.070207,0.002228,neutron,pi+,solid
946,8.8,0.353743,0.454200,0.420999,2.652395,0.538138,AUT,72718.282827,0.066996,0.102626,0.103774,0.070207,0.002455,neutron,pi+,solid
947,8.8,0.275151,0.514418,0.473997,2.318305,0.108848,AUT,1685842.698267,0.009580,0.009539,0.009568,0.070207,0.002248,neutron,pi+,solid
948,8.8,0.363571,0.448898,0.474022,2.694811,0.128487,AUT,81229.365494,0.064273,0.056959,0.057073,0.070207,0.002511,neutron,pi+,solid
949,8.8,0.283656,0.559226,0.475058,2.605255,0.271280,AUT,348825.603822,0.023008,0.022290,0.022091,0.070207,0.002276,neutron,pi+,solid
950,8.8,0.350935,0.462802,0.475696,2.678668,0.247236,AUT,58682.583031,0.074650,0.066968,0.066210,0.070207,0.002474,neutron,pi+,solid
951,8.8,0.272971,0.530560,0.473089,2.378512,0.601924,AUT,793578.362647,0.013876,0.018562,0.018596,0.070207,0.002242,neutron,pi+,solid
952,8.8,0.252187,0.538609,0.524268,2.233138,0.135032,AUT,998204.895528,0.012144,0.012138,0.012155,0.070207,0.002202,neutron,pi+,solid
953,8.8,0.317587,0.488748,0.524107,2.554725,0.165683,AUT,824270.104630,0.014856,0.014788,0.014711,0.070207,0.002398,neutron,pi+,solid
954,8.8,0.266655,0.549199,0.522362,2.412830,0.625611,AUT,472886.044494,0.019764,0.024705,0.024267,0.070207,0.002244,neutron,pi+,solid
955,8.8,0.264327,0.530175,0.574248,2.302256,0.150945,AUT,1136957.349619,0.011665,0.011671,0.011661,0.070207,0.002259,neutron,pi+,solid
956,8.8,0.332251,0.470233,0.573561,2.575920,0.176339,AUT,360822.607757,0.024591,0.023799,0.023700,0.070207,0.002470,neutron,pi+,solid
957,8.8,0.266237,0.565431,0.572350,2.483948,0.620900,AUT,270142.592572,0.030738,0.033049,0.032786,0.070207,0.002265,neutron,pi+,solid
958,8.8,0.268517,0.532535,0.623821,2.351064,0.181339,AUT,1065724.299925,0.012273,0.012290,0.012259,0.070207,0.002297,neutron,pi+,solid
959,8.8,0.334724,0.486859,0.620067,2.688797,0.188164,AUT,119908.576229,0.040712,0.040539,0.040451,0.070207,0.002511,neutron,pi+,solid
960,8.8,0.264819,0.544317,0.672486,2.374228,0.188548,AUT,761757.482147,0.014563,0.014557,0.014630,0.070207,0.002314,neutron,pi+,solid
961,8.8,0.359293,0.563305,0.323851,3.336841,0.113752,AUT,1339798.651665,0.012298,0.012020,0.011934,0.070207,0.002423,neutron,pi+,solid
962,8.8,0.425890,0.526536,0.323687,3.700361,0.123348,AUT,473745.272065,0.020871,0.021305,0.021064,0.070207,0.002627,neutron,pi+,solid
963,8.8,0.370935,0.556165,0.324177,3.397556,0.290529,AUT,1315107.846692,0.017492,0.016889,0.016902,0.070207,0.002456,neutron,pi+,solid
964,8.8,0.445045,0.513667,0.324330,3.774650,0.288550,AUT,157478.296975,0.039282,0.052906,0.052816,0.070207,0.002694,neutron,pi+,solid
965,8.8,0.376004,0.554216,0.324230,3.429055,0.525969,AUT,1052795.782406,0.015637,0.016665,0.016962,0.070207,0.002471,neutron,pi+,solid
966,8.8,0.374784,0.554860,0.373684,3.422603,0.119471,AUT,1335719.208321,0.012112,0.012123,0.012023,0.070207,0.002499,neutron,pi+,solid
967,8.8,0.463536,0.510195,0.372999,3.905345,0.134040,AUT,14958.359105,0.132880,0.134366,0.133938,0.070207,0.002807,neutron,pi+,solid
968,8.8,0.361426,0.561415,0.374114,3.344789,0.358086,AUT,1342866.565354,0.015296,0.015323,0.015266,0.070207,0.002459,neutron,pi+,solid
969,8.8,0.428883,0.522492,0.374115,3.698252,0.353124,AUT,476204.342292,0.021828,0.027392,0.027206,0.070207,0.002676,neutron,pi+,solid
970,8.8,0.355999,0.564424,0.423971,3.313345,0.201125,AUT,1331551.633274,0.013274,0.012668,0.012583,0.070207,0.002470,neutron,pi+,solid
971,8.8,0.421407,0.529296,0.423821,3.679779,0.215319,AUT,644589.891665,0.018435,0.019179,0.018953,0.070207,0.002684,neutron,pi+,solid
972,8.8,0.372762,0.556683,0.424072,3.415140,0.542363,AUT,696395.657750,0.017152,0.021529,0.021591,0.070207,0.002522,neutron,pi+,solid
973,8.8,0.367393,0.558872,0.474020,3.382786,0.209646,AUT,1334272.098121,0.013013,0.012674,0.012587,0.070207,0.002533,neutron,pi+,solid
974,8.8,0.439954,0.516548,0.473848,3.751986,0.229411,AUT,196113.738733,0.034681,0.036447,0.035958,0.070207,0.002790,neutron,pi+,solid
975,8.8,0.370999,0.557921,0.473761,3.407451,0.533987,AUT,549141.442301,0.022137,0.026141,0.026078,0.070207,0.002544,neutron,pi+,solid
976,8.8,0.367651,0.558967,0.523797,3.385881,0.275062,AUT,1330196.291408,0.013479,0.013096,0.012961,0.070207,0.002564,neutron,pi+,solid
977,8.8,0.440097,0.517809,0.523235,3.762389,0.264250,AUT,162366.169825,0.038591,0.040747,0.040269,0.070207,0.002831,neutron,pi+,solid
978,8.8,0.370788,0.558423,0.573263,3.409189,0.281766,AUT,1113384.570582,0.014696,0.014346,0.014249,0.070207,0.002609,neutron,pi+,solid
979,8.8,0.362976,0.565163,0.622434,3.381799,0.260036,AUT,669354.617904,0.019019,0.018461,0.018441,0.070207,0.002620,neutron,pi+,solid
980,8.8,0.455442,0.568626,0.323900,4.272735,0.250415,AUT,798853.974699,0.017475,0.018293,0.018142,0.070207,0.002736,neutron,pi+,solid
981,8.8,0.504821,0.567332,0.323863,4.729763,0.254566,AUT,162547.635941,0.040543,0.044047,0.043617,0.070207,0.002943,neutron,pi+,solid
982,8.8,0.462839,0.569095,0.373967,4.346256,0.273108,AUT,768964.656127,0.018139,0.018988,0.018863,0.070207,0.002811,neutron,pi+,solid
983,8.8,0.462415,0.569321,0.423808,4.343943,0.277762,AUT,599492.509606,0.020973,0.021591,0.021556,0.070207,0.002850,neutron,pi+,solid
984,8.8,0.462033,0.569644,0.473667,4.342794,0.278013,AUT,455119.447151,0.024383,0.024980,0.024696,0.070207,0.002891,neutron,pi+,solid
985,8.8,0.460450,0.570402,0.523399,4.333778,0.266811,AUT,323885.353856,0.029095,0.029542,0.029046,0.070207,0.002929,neutron,pi+,solid
